docid	ID	StrainCollectionID	LGCPlate	LGCPCR1	LGCPCR2	Status	specificnextstep	Kingdom	Phylum	Class	Order	Family	Genus	LGCyesorno	Comment	correcturenecessary	morphok	morphgroup	mc1	mc2	mc3	mc4
1179	C2_S10_MRS_02	ID-1230	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C2_S10_MRS_02	NA	yes	114	0	1	NA	NA
1314	C2_S10_MRS_02W	ID-1487	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	114	0	1	NA	NA
1178	C2_S10_MRS_03	ID-1231	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	114	5	8	NA	NA
1177	C2_S10_MRS_04	ID-1232	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	114	2	0	NA	NA
1192	C2_S10_MRS_05	ID-1233	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA	NA	NA	yes	114	0	1	NA	NA
1191	C2_S10_MRS_06	ID-1234	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	114	0	3	NA	NA
1118	C2_S10_PCA_01	ID-1159	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	113	23	15	NA	NA
1117	C2_S10_PCA_02	ID-1160	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	113	3	0	NA	NA
1116	C2_S10_PCA_03	ID-1161	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	NA	NA	yes	113	1	0	NA	NA
1115	C2_S10_PCA_04	ID-1162	Plate09	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	contamination	NA	yes	113	4	0	NA	NA
1114	C2_S10_PCA_05	ID-1163	Plate09	NA	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	yes	113	0	4	NA	NA
1113	C2_S10_PCA_06	ID-1164	Plate09	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella1	NA	NA	NA	yes	113	0	1	NA	NA
1190	C2_S10_VRBD_02	ID-1235	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation, new no. C2_S10_VRBD_02W	NA	yes	115	4	NA	NA	NA
1253	C2_S10_VRBD_02W	ID-1420	Plate10	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	NA	NA	NA	yes	115	4	NA	NA	NA
1189	C2_S10_VRBD_03	ID-1236	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	115	10	NA	NA	NA
1252	C2_S10_VRBD_03W	ID-1421	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	115	10	NA	NA	NA
1188	C2_S10_VRBD_04	ID-1237	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	115	45	NA	NA	NA
1251	C2_S10_VRBD_04W	ID-1422	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	115	45	NA	NA	NA
872	C2_S10_YGC25_01	ID-0901	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	116	NA	NA	NA	NA
871	C2_S10_YGC25_02	ID-0902	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	116	NA	NA	NA	NA
870	C2_S10_YGC25_03	ID-0903	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	116	NA	NA	NA	NA
869	C2_S10_YGC25_04	ID-0904	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	no	116	NA	NA	NA	NA
868	C2_S10_YGC25_05	ID-0905	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	no	116	NA	NA	NA	NA
867	C2_S10_YGC25_06	ID-0906	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	no	116	NA	NA	NA	NA
1400	C2_S10_YGC25_30W	ID-1565	NA	NA	NA	open	alternative extraction	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	116	NA	NA	NA	NA
991	C2_S10_YGC4_01	ID-1026	Plate07	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	117	NA	NA	NA	NA
980	C2_S10_YGC4_02	ID-1021	Plate09	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	no	117	NA	NA	NA	NA
989	C2_S10_YGC4_03	ID-1028	Plate09	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	no	117	NA	NA	NA	NA
315	C3_S01_BR_01	ID-0330	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	124	1	NA	NA	NA
314	C3_S01_BR_02	ID-0331	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	124	1	NA	NA	NA
313	C3_S01_BR_03	ID-0332	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	124	1	NA	NA	NA
633	C3_S01_BR_04	ID-0664	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Incertae_Sedis	Acremonium	NA	NA	NA	yes	124	1	NA	NA	NA
128	C3_S01_MRS_01	ID-0125	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	120	5	1	NA	NA
127	C3_S01_MRS_02	ID-0126	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	NA	NA	NA	yes	120	4	1	NA	NA
126	C3_S01_MRS_03	ID-0127	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	120	2	0	NA	NA
125	C3_S01_MRS_04	ID-0128	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	NA	NA	yes	120	1	0	NA	NA
124	C3_S01_MRS_05	ID-0129	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	NA	NA	NA	yes	120	1	0	NA	NA
123	C3_S01_MRS_06	ID-0130	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	120	2	0	NA	NA
97	C3_S01_MRS_07	ID-0108	Plate01	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	120	1	0	NA	NA
122	C3_S01_MRS_09	ID-0131	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S01_MRS_09W	NA	yes	120	2	0	NA	NA
1313	C3_S01_MRS_09W	ID-1488	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	120	0	0	NA	NA
121	C3_S01_MRS_10	ID-0132	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	NA	NA	yes	120	0	0	NA	NA
112	C3_S01_MRS_11	ID-0109	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S01_MRS_11W	NA	yes	120	0	1	NA	NA
1328	C3_S01_MRS_11W	ID-1489	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	120	0	1	NA	NA
136	C3_S01_MRS_12	ID-0133	Plate01	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	120	1	0	NA	NA
212	C3_S01_PCA_01	ID-0221	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	NA	NA	yes	119	5	5	NA	NA
211	C3_S01_PCA_02	ID-0222	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA	NA	NA	yes	119	8	4	NA	NA
210	C3_S01_PCA_03	ID-0223	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA	NA	NA	yes	119	4	1	NA	NA
209	C3_S01_PCA_04	ID-0224	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	NA	NA	yes	119	0	1	NA	NA
224	C3_S01_PCA_05	ID-0225	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	119	1	0	NA	NA
223	C3_S01_PCA_06	ID-0226	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	NA	NA	yes	119	4	0	NA	NA
222	C3_S01_PCA_07	ID-0227	Plate02	ok	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA	NA	NA	yes	119	3	0	NA	NA
221	C3_S01_PCA_08	ID-0228	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Luteococcus	NA	NA	NA	yes	119	1	0	NA	NA
220	C3_S01_PCA_09	ID-0229	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermabacteraceae	Helcobacillus	NA	NA	NA	yes	119	1	0	NA	NA
219	C3_S01_PCA_10	ID-0230	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	NA	NA	yes	119	4	0	NA	NA
218	C3_S01_PCA_11	ID-0231	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	NA	NA	yes	119	2	0	NA	NA
217	C3_S01_PCA_12	ID-0232	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	NA	NA	NA	yes	119	3	0	NA	NA
242	C3_S01_PCA_14	ID-0255	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	119	1	0	NA	NA
241	C3_S01_PCA_15	ID-0256	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	NA	NA	yes	119	0	1	NA	NA
256	C3_S01_PCA_16	ID-0257	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	119	0	1	NA	NA
255	C3_S01_PCA_17	ID-0258	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	119	0	8	NA	NA
412	C3_S01_VRBD_01	ID-0429	Plate08	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	contamination, if time and capacity reculturing 	NA	yes	121	2	1	NA	NA
430	C3_S01_VRBD_02	ID-0443	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	yes	NA	NA	yes	121	55	23	NA	NA
411	C3_S01_VRBD_03	ID-0430	Plate08	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	contamination, if time and capacity reculturing 	NA	yes	121	0	1	NA	NA
410	C3_S01_VRBD_04	ID-0431	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	yes	NA	NA	yes	121	5	1	NA	NA
429	C3_S01_VRBD_05	ID-0444	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	yes	NA	NA	yes	121	2	3	NA	NA
409	C3_S01_VRBD_06	ID-0432	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	yes	NA	NA	yes	121	10	2	NA	NA
424	C3_S01_VRBD_07	ID-0433	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	yes	NA	NA	yes	121	30	3	NA	NA
547	C3_S01_YGC25_01	ID-0570	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	122	1	6	NA	NA
546	C3_S01_YGC25_02	ID-0571	Plate03	ok	NA	DONE	-	Eukaryota	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Incertae_Sedis	Occultifur	NA	NA	NA	yes	122	0	1	NA	NA
545	C3_S01_YGC25_03	ID-0572	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	122	17	1	NA	NA
560	C3_S01_YGC25_04	ID-0573	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	122	4	0	NA	NA
559	C3_S01_YGC25_05	ID-0574	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Leotiomycetes	NA	NA	NA	NA	NA	NA	yes	122	1	0	NA	NA
558	C3_S01_YGC25_06	ID-0575	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	122	0	1	NA	NA
1096	C3_S01_YGC25_07	ID-1133	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	NA	NA	NA	yes	122	1	0	NA	NA
590	C3_S01_YGC25_08	ID-0611	Plate08	ok	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA	NA	NA	yes	122	1	0	NA	NA
557	C3_S01_YGC25_09	ID-0576	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	some error	NA	yes	122	1	0	NA	NA
556	C3_S01_YGC25_10	ID-0577	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	122	1	0	NA	NA
1095	C3_S01_YGC25_11	ID-1134	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Leotiomycetes	NA	NA	NA	NA	NA	NA	yes	122	1	0	NA	NA
711	C3_S01_YGC4_01	ID-0734	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	123	22	6	NA	NA
710	C3_S01_YGC4_02	ID-0735	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	123	0	1	NA	NA
709	C3_S01_YGC4_03	ID-0736	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	some error	NA	yes	123	0	1	NA	NA
1414	C3_S01_YGC4_03W	ID-1583	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	123	0	1	NA	NA
708	C3_S01_YGC4_04	ID-0737	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	123	0	1	NA	NA
707	C3_S01_YGC4_05	ID-0738	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	123	5	0	NA	NA
1085	C3_S01_YGC4_06	ID-1128	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Leotiomycetes	NA	NA	NA	NA	NA	NA	yes	123	1	0	NA	NA
706	C3_S01_YGC4_07	ID-0739	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	123	3	0	NA	NA
970	C3_S01_YGC4_08	ID-1015	NA	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	123	4	0	NA	NA
969	C3_S01_YGC4_09	ID-1016	Plate07	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	123	0	3	NA	NA
984	C3_S01_YGC4_10	ID-1017	Plate09	NA	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	123	4	0	NA	NA
648	C3_S01_YGC4_11	ID-0665	Plate08	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	NA	NA	yes	123	1	0	NA	NA
334	C3_S02_BR_01	ID-0343	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
333	C3_S02_BR_02	ID-0344	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
332	C3_S02_BR_03	ID-0345	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
331	C3_S02_BR_05	ID-0346	NA	-	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	if necessary …	NA	no	130	NA	NA	NA	NA
1352	C3_S02_BR_05W	ID-1517	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
330	C3_S02_BR_06	ID-0347	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
328	C3_S02_BR_07	ID-0333	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
329	C3_S02_BR_08	ID-0348	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
344	C3_S02_BR_09	ID-0349	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
343	C3_S02_BR_10	ID-0350	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S02_BR_10W	NA	no	130	NA	NA	NA	NA
1351	C3_S02_BR_10W	ID-1518	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
1063	C3_S02_BR_11	ID-1102	NA	NA	NA	open	pipet to new PCR layout for 16S PCR	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
327	C3_S02_BR_12	ID-0334	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	130	NA	NA	NA	NA
104	C3_S02_MRS_01	ID-0101	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	126	10	6	NA	NA
103	C3_S02_MRS_02	ID-0102	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	126	17	24	NA	NA
102	C3_S02_MRS_03	ID-0103	Plate01	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	126	10	2	NA	NA
101	C3_S02_MRS_04	ID-0104	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	126	13	0	NA	NA
100	C3_S02_MRS_05	ID-0105	NA	-	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	126	2	0	NA	NA
1327	C3_S02_MRS_05W	ID-1490	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	126	2	0	NA	NA
99	C3_S02_MRS_06	ID-0106	Plate01	contamination	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S02_MRS_06W	NA	yes	126	12	0	NA	NA
1323	C3_S02_MRS_06W	ID-1494	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	126	12	0	NA	NA
98	C3_S02_MRS_07	ID-0107	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	126	0	4	NA	NA
470	C3_S02_MRS_08	ID-0483	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	126	0	3	NA	NA
77	C3_S02_PCA_01	ID-0076	Plate00	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	125	16	NA	NA	NA
76	C3_S02_PCA_02	ID-0077	Plate00	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	NA	NA	NA	yes	125	2	NA	NA	NA
75	C3_S02_PCA_03	ID-0078	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	125	22	NA	NA	NA
74	C3_S02_PCA_04	ID-0079	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	125	27	NA	NA	NA
73	C3_S02_PCA_05	ID-0080	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	125	19	NA	NA	NA
88	C3_S02_PCA_06	ID-0081	Plate00	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	125	2	NA	NA	NA
87	C3_S02_PCA_07	ID-0082	Plate00	contamination	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	if necessary …	NA	yes	125	3	NA	NA	NA
1305	C3_S02_PCA_07W	ID-1480	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	125	3	NA	NA	NA
86	C3_S02_PCA_08	ID-0083	Plate00	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA	NA	NA	yes	125	4	NA	NA	NA
85	C3_S02_PCA_09	ID-0084	Plate00	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	125	2	NA	NA	NA
386	C3_S02_VRBD_01	ID-0407	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C3_S02_VRBD_01W	NA	yes	127	9	NA	11	NA
1250	C3_S02_VRBD_01W	ID-1423	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	127	9	NA	11	NA
385	C3_S02_VRBD_02	ID-0408	Plate07	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	yes	NA	NA	yes	127	1	NA	1	NA
400	C3_S02_VRBD_03	ID-0409	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C3_S02_VRBD_03W	NA	yes	127	16	NA	2	NA
1249	C3_S02_VRBD_03W	ID-1424	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as C3_S08_VRBD_09W	NA	yes	127	16	NA	2	NA
399	C3_S02_VRBD_04	ID-0410	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	127	0	NA	28	NA
398	C3_S02_VRBD_05	ID-0411	Plate07	NA	NA	open	contamination	NV	NV	NV	NV	NV	NV	yes	NA	NA	mis	127	NA	NA	NA	NA
397	C3_S02_VRBD_06	ID-0412	Plate07	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	yes	NA	NA	yes	127	3	NA	1	NA
374	C3_S02_YGC25_01	ID-0383	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	128	17	NA	NA	NA
373	C3_S02_YGC25_02	ID-0384	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	128	7	NA	NA	NA
